id,title,group,salesrank,review_cnt,downloads,rating
77964,Classical Music 101: A Complete Guide to Learning and Loving Classical Music,Book,28475.0,2,2,5.0
77966,A Loss for Words : The Story of Deafness in a Family,Book,24215.0,10,10,4.5
77967,Women's Room,Book,42591.0,38,38,4.0
77978,Purity and Danger: An Analysis of the Concepts of Pollution and Taboo,Book,133605.0,7,7,4.5
77983,Mfc Programming With Visual C++ 6 Unleashed (Unleashed),Book,78016.0,19,19,3.0
77988,Best Easy Day Hikes Salt Lake City,Book,91300.0,2,2,4.0
77990,"Someone Special, Just Like You (An Owlet Book)",Book,36013.0,2,2,5.0
78003,The Web of Life : A New Scientific Understanding of Living Systems,Book,32683.0,21,21,4.0
78007,The Noni Phenomenon,Book,142479.0,10,10,4.0
78010,Little Miss Dynamite: The Life and Times of Brenda Lee,Book,110591.0,13,13,4.5
78013,The Odyssey (Cliffs Notes),Book,8360.0,2,2,5.0
78017,"Show Me How to Machine Quilt: A Fun, No-Mark Approach",Book,14810.0,3,3,4.5
78021,Father Elijah: An Apocalypse,Book,17772.0,67,67,5.0
78024,"The Sirius Mystery : New Scientific Evidence of Alien Contact 5,000 Years Ago",Book,24516.0,31,31,3.5
78027,The E-Myth Physician: Why Most Medical Practices Don't Work and What to Do About It,Book,12783.0,18,18,3.5
78028,The Cat Who Talked to Ghosts (The Cat Who...),Book,67323.0,17,17,4.0
78048,The American Yoga Association Beginner's Manual Fully Revised and Updated,Book,95964.0,9,9,4.5
78057,"The Fellowship of the Ring (The Lord of the Rings, Book 1)",Book,17171.0,782,782,4.5
78060,The Knights of Malta,Book,49011.0,4,4,4.0
78062,Graduate Research: A Guide for Students in the Sciences,Book,110089.0,2,2,4.5
78064,Drive Right: You Are the Driver,Book,112992.0,8,8,4.0
78092,"Mutation (Remnants, 5)",Book,90452.0,7,7,4.0
78097,"Facilities Engineering and Management Handbook: Commercial, Industrial, and Institutional Buildings",Book,100116.0,0,0,0.0
78104,Thoroughbred #54: Cindy's Last Hope (Thoroughbred),Book,46382.0,8,8,3.5
78106,The Playboy of the Western World and Riders to the Sea (Dover Thrift Editions),Book,77202.0,2,2,3.5
78109,Terms of Engagement: Changing the Way We Change Organizations,Book,94271.0,12,12,4.5
78119,Rustic Retreats : A Build-It-Yourself Guide,Book,108879.0,10,10,4.5
78120,Andy Goldsworthy: A Collaboration with Nature,Book,3499.0,28,28,5.0
78121,Ford Contour & Mercury Mystique 1995 thru 2000 Haynes Repair Manual,Book,93554.0,0,0,0.0
78122,"Judy Blume Boxed Set (Fudge-a-Mania, Otherwise Known as Sheila the Great, Tales of a Fourth Grade Nothing, Superfudge)",Book,93027.0,8,8,4.0
78123,Mother Night,Book,45443.0,87,87,5.0
78127,The Systems Thinking Approach to Strategic Planning and Management,Book,99425.0,1,1,5.0
78138,Inquire Within : Implementing Inquiry-Based Science Standards,Book,124612.0,1,1,5.0
78139,The Art of Veterinary Practice Management,Book,73611.0,0,0,0.0
78206,Essays in Persuasion,Book,101199.0,3,3,5.0
78214,Guns Germs and Steel cd,Book,22053.0,707,702,4.0
78223,Battlefield of the Mind: How to Win the War in Your Mind,Book,89496.0,43,43,4.5
78236,The Elton John Keyboard Book,Book,42080.0,8,8,5.0
78244,101 Things A College Girl Should Know,Book,37582.0,15,15,3.5
78248,Tori Amos: All These Years : The Authorized Illustrated Biography,Book,82000.0,27,27,4.5
78255,When Smart People Work for Dumb Bosses : How to Survive in a Crazy and Dysfunctional Workplace,Book,69123.0,18,18,3.0
78257,"Getting It Right: How Working Mothers Successfully Take Up the Challenge of Life, Family, and Career",Book,81321.0,5,5,4.0
78268,The Measure of All Things : The Seven-Year Odyssey and Hidden Error That Transformed the World,Book,26821.0,24,24,4.5
78277,A Year Down Yonder (Newbery Medal Book),Book,26593.0,114,114,4.5
78286,Vampires Don't Wear Polka Dots (The Adventures Of The Bailey School Kids),Book,104350.0,14,14,4.5
78293,This Kind of War: The Classic Korean War History (Brassey's Five-Star Paperback Series),Book,110409.0,32,32,4.5
78295,Harper Lee's to Kill a Mockingbird (Barron's Book Notes),Book,94428.0,40,40,4.5
78306,Health Services Research Methods (Delmar Series in Health Services Administration),Book,97433.0,0,0,0.0
78311,Learning REALbasic through Applications (Programming Series),Book,40765.0,10,10,2.5
78312,Streetwise Brooklyn,Book,33378.0,0,0,0.0
78324,2000 Solved Problems in Discrete Mathematics,Book,113828.0,5,5,3.0
78335,Clear the Bridge! : The War Patrols of the U.S.S. Tang,Book,42791.0,19,19,5.0
78341,Claude Monet: Sunshine and Waterlilies (Smart About Art),Book,136512.0,1,1,4.0
78344,Unfinished Tales of Numenor and Middle-Earth,Book,36427.0,65,65,5.0
78347,Graduate Admissions Essays: Write Your Way into the Graduate School of Your Choice (Graduate Admissions Essays),Book,6200.0,14,14,4.5
78355,Parenting With Love and Logic : Teaching Children Responsibility,Book,703.0,76,76,4.0
78369,Languages of Art,Book,61863.0,1,1,5.0
78375,Power of Six Sigma,Book,5883.0,47,47,4.0
78377,Illustrated Care of the Soul : Cultivating Depth and Sacredness in Everyday Life,Book,85277.0,3,3,3.5
78406,"Real Estate Principles, 7E",Book,93771.0,2,2,3.0
78417,Mountains in the Mist : Impressions of the Great Smokies,Book,109697.0,1,1,5.0
78424,Butterfly Lost (Laura Winslow Mysteries),Book,94606.0,11,11,5.0
78431,The Little Prince,Book,101040.0,361,360,4.5
78435,The Bonfire of the Vanities,Book,15924.0,137,137,4.5
78440,My Numbers/ Mis Numeros,Book,56454.0,5,5,5.0
78448,Imagination in Teaching and Learning : The Middle School Years,Book,149037.0,0,0,0.0
78449,Nun of This and Nun of That: Beginnings (Book One),Book,72269.0,5,5,3.5
78460,"The Oxford Business Spanish Dictionary: Spanish, English/English, Spanish",Book,103568.0,1,1,5.0
78462,Enneagram Spirituality: From Compulsion to Contemplation,Book,41890.0,0,0,0.0
78463,Easy Guide to Sewing Linings (Sewing Companion Library),Book,79517.0,5,5,5.0
78470,Trees of the Southeastern United States,Book,124196.0,2,2,3.0
78472,The Illustrator 10 Wow! Book,Book,31182.0,14,14,3.5
78477,Voyager,Book,55485.0,119,119,4.5
78481,How to Succeed in Business without a Penis : Secrets and Strategies for the  Working Woman,Book,72124.0,10,10,3.5
78485,The Book of Dragons,Book,63421.0,2,2,5.0
78494,"All Sondheim, Volume 4",Book,129620.0,1,1,5.0
78495,How to Build Realistic Model Railroad Scenery (Model Railroad Handbook),Book,83296.0,4,4,5.0
78496,The Story Teller (Arapaho Indian Mysteries),Book,149737.0,9,9,4.5
78502,"The Essential Catholic Handbook of the Sacraments: A Summary of Beliefs, Rites, and Prayers : With a Glossary of Key Terms (Redemptorist Pastoral pub) (Redemptorist Pastoral Publication)",Book,91576.0,0,0,0.0
78506,"Tom Stoppard Plays Two: The Dissolution of Dominic Boot, 'M' If for Moon Among Other Things, If You're Glad I'll Be Frank, Albert's Bridge, Where Are They Now? (Faber Contemporary Classics)",Book,149442.0,1,1,4.0
78507,The Lunchroom of Doom : Ready-for-Chapters #2,Book,86946.0,2,2,4.5
78514,Tight Times (Picture Puffins),Book,106544.0,1,1,5.0
78517,Rainy City (Thomas Black Mysteries),Book,85180.0,3,3,3.5
78518,Hotel Honolulu: A Novel,Book,45553.0,39,39,4.0
78520,Life Through Time: Evolutionary Activities for Grades 5-8 (LHS GEMS Guides),Book,56392.0,0,0,0.0
78521,Cisco Security Specialist's Guide to PIX Firewall,Book,100767.0,13,13,5.0
78539,Dune,Book,51575.0,903,903,4.5
78552,"No, David!",Book,4408.0,125,125,4.5
78554,"Hack Attacks Denied: A Complete Guide to Network Lockdown for UNIX, Windows, and Linux, Second Edition",Book,85435.0,1,1,5.0
78556,The Blackwell Guide to the Philosophy of the Social Sciences (Blackwell Philosophy Guides),Book,89123.0,0,0,0.0
78558,"See America First: Tourism and National Identity, 1880-1940",Book,81237.0,2,2,5.0
78565,The Homiletical Plot: The Sermon As Narrative Art Form,Book,79138.0,6,6,4.5
78566,Left Back: A Century of Battles over School  Reform,Book,132356.0,7,7,4.0
78570,The Hero and the Crown,Book,16962.0,215,214,4.5
78572,How the Way We Talk Can Change the Way We Work : Seven Languages for Transformation,Book,6347.0,5,5,4.5
78575,Prisoner and Yet,Book,26351.0,1,1,5.0
78578,Human Error,Book,25008.0,5,5,5.0
78582,Spectrum Writing: Grade 3 (Spectrum (McGraw-Hill)),Book,67715.0,0,0,0.0
78585,Permanent Midnight : A Memoir,Book,64817.0,37,37,4.5
78586,The Basics of S-PLUS,Book,42608.0,3,3,4.5
78593,Getting Started with Geographic Information Systems (3rd Edition),Book,91687.0,5,5,4.0
78612,Africa: The Art of a Continent,Book,102062.0,1,1,4.0
78624,Exile and the Heart,Book,62694.0,1,1,5.0
78625,Perspective for Artists: The Practice and Theory of Perspective As Applied to Pictures With a Section Dealing With Its Application to Architecture (Dover Art Instruction and Reference Books),Book,28397.0,10,10,4.5
78630,Alligator Arrived With Apples : A Potluck Alphabet Feast,Book,132990.0,2,2,5.0
78632,Fixin' To Be Texan,Book,107591.0,5,5,5.0
78637,Life with Picasso,Book,87023.0,11,11,4.5
78639,Shouting at the Sky: Troubled Teens and the Promise of the Wild,Book,25411.0,32,32,4.0
78651,Time to Hunt,Book,62998.0,109,109,4.5
78654,Organizational Behavior (10th Edition),Book,11006.0,6,6,4.5
78655,Complications: A Surgeon's Notes on an Imperfect Science,Book,35649.0,83,82,5.0
78662,The War of the Worlds (Tor Classics),Book,333.0,186,185,4.0
78664,CISSP Training Guide,Book,128117.0,8,8,4.0
78667,Best Ghost Stories of Algernon Blackwood,Book,15820.0,20,20,4.5
78682,A Hazard of New Fortunes (Penguin Classics),Book,45156.0,11,11,4.5
78693,"Bootstrap Methods and Their Application (Cambridge Series in Statistical and Probabilistic Mathematics , No 1)",Book,123104.0,4,4,5.0
78694,The Original Rider Waite Tarot Pack,Book,5752.0,28,28,4.0
78696,"Self-Help: With Illustrations of Character, Conduct, and Perseverance (Oxford World's Classics)",Book,47181.0,2,2,4.5
78698,Mother Teresa : A Complete Authorized Biography,Book,42024.0,9,9,4.0
78704,"Celia, A Slave",Book,46741.0,12,12,4.0
78706,"The Discipline of Market Leaders: Choose Your Customers, Narrow Your Focus, Dominate Your Market",Book,3635.0,19,19,4.5
78723,Physiology (Saunders Text and Review Series),Book,111289.0,5,5,4.0
78734,Runecaster's Handbook: The Well of Wyrd,Book,119823.0,5,5,4.0
78736,"The Epistles to the Colossians, to Philemon, and to the Ephesians (New International Commentary on the New Testament)",Book,127913.0,2,2,4.5
78740,I Thought My Father Was God: And Other True Tales from NPR's National Story Project,Book,86700.0,36,36,4.5
78746,Hunter's Moon,Book,37172.0,6,6,3.5
78747,On the Course with...Tiger Woods (Matt Christopher Sports Biographies),Book,105705.0,3,3,4.5
78749,Stop Kiss,Book,84884.0,7,7,4.5
78764,Official Rules of Card Games,Book,67445.0,2,2,4.5
78780,"Armenian Folk Arts, Culture, and Identity:",Book,149062.0,0,0,0.0
78783,Absolute Surrender (Andrew Murray Series),Book,103026.0,7,7,5.0
78788,Do-Watch-Listen-Say: Social and Communication Intervention for Children With Autism,Book,115991.0,10,10,5.0
78789,The Improbable Voyage,Book,125835.0,1,1,3.0
78796,How to Win Friends & Influence People,Book,34676.0,374,374,4.5
78812,Farmhouse Cookbook,Book,133657.0,5,5,5.0
78814,"In Search of Lost Time Volume VITime Regained (In Search of Lost Time , Vol 6)",Book,53096.0,10,10,5.0
78832,Touchpoints 3 to 6,Book,13289.0,7,7,3.5
78845,Método Silva de control mental,Book,122235.0,1,1,5.0
78846,The Quarreling Book (Harper Trophy Picture Book),Book,135475.0,1,1,5.0
78847,"The Mitford Years Box Set, Volumes 1-6: At Home in Mitford, A Light in the Window, These High, Green Hills, Out to Canaan, A New Song, and A Common Life",Book,23482.0,90,90,5.0
78857,When Men Batter Women: New Insights into Ending Abusive Relationships,Book,135226.0,9,9,4.0
78859,Daniel Deronda (Oxford World's Classics),Book,145051.0,18,18,4.5
78860,"Our Greatest Gift : Meditation on Dying and Caring, A",Book,109887.0,2,2,5.0
78862,Toward a Meaningful Life: The Wisdom of the Rebbe Menachem Mendel Schneersohn,Book,80348.0,12,12,4.5
78878,The Journey Home,Book,32854.0,6,6,5.0
78893,Sweet Wines : A Guide to the World's Best With Recipes,Book,111728.0,0,0,0.0
78907,"SAP Blue Book, A Concise Business Guide to the World of SAP",Book,31567.0,4,4,3.5
78911,God Gave Us Two,Book,54923.0,2,2,5.0
78914,The Path of Practice : A Woman's Book of Ayurvedic Healing,Book,130928.0,2,2,3.0
78916,Designing Object-Oriented Software,Book,43462.0,8,8,4.5
78922,OLD SOULS : Compelling Evidence from Children Who Remember Past Lives,Book,27259.0,41,41,3.5
78931,Successful Manager's Handbook,Book,74964.0,10,10,4.5
78935,The Severe and Persistent Mental Illness Progress Notes Planner (Practice Planners),Book,86899.0,0,0,0.0
78945,The Age of Innocence (Norton Critical Editions),Book,75860.0,120,120,4.5
78948,"Oh, the Places You'll Go! (Classic Seuss)",Book,144.0,140,140,5.0
78962,The NutriBase Complete Book of Food Counts,Book,144801.0,8,8,3.5
78964,The Applause Of Heaven,Book,78776.0,17,17,5.0
78965,Siam Mapped: A History of the Geo-Body of a Nation,Book,119709.0,2,2,5.0
78967,Nothing But The Truth: A Documentary Novel,Book,1635.0,500,500,3.5
78977,Dogzilla,Book,143576.0,17,17,4.5
78982,"In the Neoclassic Style: Empire, Biedermeier and the Contemporary Home",Book,93019.0,0,0,0.0
78989,Toxic Parents : Overcoming Their Hurtful Legacy and Reclaiming Your Life,Book,1645.0,73,73,4.5
78991,Fiddler on the Roof : Based on Sholom Aleichem's Stories,Book,143502.0,4,4,5.0
78995,Night Noises,Book,54840.0,1,1,5.0
78999,"Wheat-Free, Worry-Free: The Art of Happy, Healthy Gluten-Free Living",Book,20271.0,11,11,5.0
79014,Science-Fiction Classics of H.G. Wells (Dover Thrift Editions),Book,68858.0,1,1,5.0
79015,Women's Strength Training Anatomy,Book,4523.0,20,20,3.0
79034,"The Sinus Cure : 7 Simple Steps to Relieve Sinusitis and Other Ear, Nose, and Throat Conditions",Book,118911.0,43,43,4.5
79041,God's Gladiators,Book,56641.0,12,12,4.5
79045,"A Searching Heart (Prairie Legacy, No. 2)",Book,148558.0,15,15,5.0
79046,Managerial Economics & Business Strategy w/Data Disk,Book,29073.0,0,0,0.0
79055,"Type 2 Diabetes Sourcebook, The",Book,86846.0,2,2,4.0
79069,"Zondervan NIV Study Bible, Personal Size",Book,33430.0,3,3,5.0
79074,Protein Purification Techniques: A Practical Approach (Practical Approach Series),Book,67006.0,0,0,0.0
79080,"Hour of Gold, Hour of Lead: Diaries and Letters of Anne Morrow Lindbergh 1929-1932",Book,25797.0,2,2,5.0
79082,Lean For Life: Phase One - Weight Loss,Book,27231.0,10,10,4.5
79085,Linda Goodman's Star Signs,Book,71543.0,33,33,4.5
79097,Ship Fever,Book,94308.0,37,37,4.5
79099,Against an Infinite Horizon: The Finger of God in Our Everday Lives,Book,32173.0,3,3,4.5
79114,A Monk in the World: Cultivating a Spiritual Life,Book,142381.0,5,5,4.0
79123,Mobile Business Strategies: Understanding the Technologies and Opportunities,Book,128007.0,1,1,5.0
79129,Evolution's End : Claiming the Potential of Our Intelligence,Book,145331.0,13,13,3.5
79135,Build Me an Ark: A Life With Animals,Book,95530.0,6,6,4.5
79149,Deadly Remedy (Rhea Lynch Novels),Book,40028.0,6,6,4.5
79166,Mary Pope Osborne's the Mystery of the Ancient Riddles: Books 9-12,Book,6703.0,1,1,4.0
79168,"The ""Unknown"" Reality, Vol. 2: A Seth Book",Book,81240.0,4,4,5.0
79190,Kriegsmarine: The Illustrated History of the German Navy in WWII,Book,108241.0,0,0,0.0
79203,"Being Nobody, Going Nowhere, Revised : Meditations on the Buddhist Path",Book,120173.0,8,8,5.0
79204,Progressive Relaxation and Breathing (Relaxation and Stress Reduction Workbook Audio Program Serie),Book,13882.0,3,3,4.5
79213,Meditations on Mary,Book,105161.0,4,4,5.0
79221,Romeo and Juliet (Cambridge School Shakespeare),Book,110729.0,90,90,4.0
79227,"Mystery in the Sand (Boxcar Children, No 16)",Book,131444.0,2,2,4.5
79231,Let's Go 2003: Israel,Book,83013.0,2,2,1.5
79249,Leadership 101: Inspirational Quotes & Insights for Leaders,Book,131062.0,10,10,4.5
79250,Zoology Coloring Book,Book,29525.0,3,3,4.5
79255,Psychic Warrior (Psychic Warrior),Book,47619.0,106,105,4.5
79263,"Modern Differential Geometry of Curves and Surfaces with Mathematica, Second Edition",Book,108328.0,6,6,3.5
79270,The VICTORS : Eisenhower and His Boys: The Men of World War II,Book,136874.0,53,53,4.0
79279,Self Analysis,Book,2862.0,27,27,4.5
79281,Cheaper by the Dozen,Book,93338.0,121,120,4.5
79294,Constructive Living (Kolowalu Books (Paperback)),Book,31461.0,4,4,5.0
79299,Aspartame (Nutrasweet): Is It Safe? (Nutrasweet : Is It Safe?),Book,45645.0,8,8,3.0
79311,New Mexico Sunset: Generations Are Sustained by Faith and Love in Four Complete Novels,Book,37592.0,3,3,5.0
79318,Missing,Book,70095.0,19,19,4.5
79326,Think and Grow Rich,Book,57179.0,260,260,4.5
79334,"The United States and Pakistan, 1947-2000 : Disenchanted Allies (The Adst-Dacor Diplomats and Diplomacy Series)",Book,135886.0,2,2,4.0
79348,The Forbidden Lord (Avon Romance),Book,9225.0,31,31,4.5
79364,The Berenstain Bears Lend a Helping Hand (First Time Books),Book,35326.0,2,2,5.0
79366,Defining your Own Success: Breastfeeding After Breast Reduction Surgery,Book,49059.0,9,9,5.0
79367,The Well-Filled Tortilla Cookbook,Book,132956.0,3,3,3.5
79379,Falling Angel (Dead Letter Mystery),Book,90795.0,31,31,4.5
79397,Missal: The Order of Mass in English,Book,146394.0,3,3,4.5
79408,Getting Past No: Negotiating Your Way from Confrontation to Cooperation,Book,2204.0,27,27,4.5
79417,Lucky Wander Boy,Book,136269.0,31,31,4.5
79425,The Count of Monte Cristo (Cliffs Notes),Book,19722.0,8,8,4.0
79432,The Balance : Your Personal Prescription for *Super Metabolism *Renewed Vitality *Maximum Health *Instant Rejuvenation,Book,46629.0,17,17,3.5
79433,Sure-Thing Options Trading : A Money-Making Guide to the New Listed Stock and Commodity Options Markets,Book,41673.0,6,6,4.5
79438,"Merriam-Webster's Geographical Dictionary, Third Edition",Book,37347.0,8,8,4.0
79449,"The Buildings of Main Street: A Guide to American Commercial Architecture, Updated Edition : A Guide to American Commercial Architecture, Updated Edit ... tion for State and Local History Book Series)",Book,78106.0,1,1,5.0
79450,The Boy Next Door,Book,23798.0,129,129,4.5
79453,Linguistics: An Introduction to Language and Communication,Book,114808.0,2,2,5.0
79466,Voltaire's Bastards : The Dictatorship of Reason in the West,Book,122913.0,47,47,4.0
79469,Writing Successful Science Proposals,Book,24477.0,3,3,4.5
79476,Reinventing the World Bank,Book,117316.0,0,0,0.0
79478,The Merck Manual of Diagnosis and Therapy: 17th Edition,Book,3580.0,29,29,5.0
79482,NIrV Kids' Devotional Bible Revised,Book,36709.0,5,5,5.0
79483,Entertaining Mathematical Puzzles,Book,14893.0,2,2,4.5
79508,"Self-theories: Their Role in Motivation, Personality, and Development (Essays in Social Psychology)",Book,36818.0,4,4,5.0
